date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:57:26	1603/1603	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:27:26%20GMT	http://fonts.googleapis.com/	/home/utkarsh/websites/copyit/fonts.googleapis.com/index.html	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:26	9/9	---M--	403	error ('Forbidden')	text/plain	date:Tue,%2011%20Aug%202020%2013:27:26%20GMT	https://static.wixstatic.com/	/home/utkarsh/websites/copyit/static.wixstatic.com/index.html	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:27	415/415	---M--	200	added ('OK')	text/xml	etag:4275b725108205413f10544d129b28c0	https://utkarsh858iitr.wixsite.com/demo/sitemap.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/sitemap.xml	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:28	2937/2937	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:27:27%20GMT	https://utkarsh858iitr.wixsite.com/demo/feed.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/feed.9e.delayed	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:30	120218/120218	---M-Z	200	added ('OK')	application/json	etag:%22b871370a87e8dbcdfc0368ea05e7ae93%22	https://pages.wixstatic.com/sites/510975_c8da1bc63c49463f4ab5e845a04568b8_1.json.z?v=3	/home/utkarsh/websites/copyit/pages.wixstatic.com/sites/510975_c8da1bc63c49463f4ab5e845a04568b8_1.json30f4.json	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:30	13989/13989	---M-Z	200	added ('OK')	application/json	etag:%2243f0b4031802a3b2db5e332240bb2e5f%22	https://pages.wixstatic.com/sites/510975_a31e35f49f2a5aaa5e2ba6bc6c03d7dd_1.json.z?v=3	/home/utkarsh/websites/copyit/pages.wixstatic.com/sites/510975_a31e35f49f2a5aaa5e2ba6bc6c03d7dd_1.json30f4.json	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:31	2937/2937	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:27:31%20GMT	https://utkarsh858iitr.wixsite.com/demo/POST	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/POST	(from https://utkarsh858iitr.wixsite.com/demo/support-us)
18:57:32	1525/1525	---M--	200	added ('OK')	image/png	etag:%223c6917fb33e1253998115aa201c321c3%22	https://static.parastorage.com/services/skins/2.1229.80/images/wysiwyg/core/themes/base/cursor_zoom_out.png	/home/utkarsh/websites/copyit/static.parastorage.com/services/skins/2.1229.80/images/wysiwyg/core/themes/base/cursor_zoom_out.png	(from https://utkarsh858iitr.wixsite.com/demo/support-us)
18:57:33	1522/1522	---M--	200	added ('OK')	image/png	etag:%22b99ad060add6edf8dcabf85de74182b0%22	https://static.parastorage.com/services/skins/2.1229.80/images/wysiwyg/core/themes/base/cursor_zoom_in.png	/home/utkarsh/websites/copyit/static.parastorage.com/services/skins/2.1229.80/images/wysiwyg/core/themes/base/cursor_zoom_in.png	(from https://utkarsh858iitr.wixsite.com/demo/support-us)
18:57:34	7427/7427	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Aug%202020%2013:27:34%20GMT	https://static.wixstatic.com/media/bbd2f5_c84ed67e055440498c8ce23534b8a98f~mv2_d_5760_3840_s_4_2.jpg/v1/fill/w_239,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_2/bbd2f5_c84ed67e055440498c8ce23534b8a98f~mv2_d_5760_3840_s_4_2.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/bbd2f5_c84ed67e055440498c8ce23534b8a98f_mv2_d_5/v1/fill/w_239,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_2/bbd2f5_c84ed67e055440498c8ce23534b8a98f_mv2_d_5760_3840_s_4_2.jpg	(from https://utkarsh858iitr.wixsite.com/demo/support-us)
18:57:35	7160/7160	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Aug%202020%2013:27:35%20GMT	https://static.wixstatic.com/media/5ca8a97313144b66bd93da08b0f01151.jpg/v1/fill/w_239,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_2/5ca8a97313144b66bd93da08b0f01151.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/5ca8a97313144b66bd93da08b0f01151.jpg/v1/fill/w_239,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_2/5ca8a97313144b66bd93da08b0f01151.jpg	(from https://utkarsh858iitr.wixsite.com/demo/support-us)
18:57:37	303852/303852	---MCZ	200	added ('OK')	text/css	etag:W/%22bc89198b7826696312ad702993f7a84a%22	https://static.parastorage.com/services/communities-blog-viewer-app/1.810.0/feed-page-viewer.min.css	/home/utkarsh/websites/copyit/static.parastorage.com/services/communities-blog-viewer-app/1.810.0/feed-page-viewer.min.css	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:39	699113/699113	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:38%20GMT	https://utkarsh858iitr.wixsite.com/demo/blog/	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/index.html	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:40	496067/496067	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:38%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila.html	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:40	495737/495737	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:39%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/tld-fm-radio-launches-special-appeal-to-fight-hunger	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/tld-fm-radio-launches-special-appeal-to-fight-hunger.html	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:42	596443/596443	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:40%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/1000-meals-donated-to-local-people-in-need	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/1000-meals-donated-to-local-people-in-need.html	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:42	605662/605662	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:40%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/local-grocer-helps-hungry-families	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/local-grocer-helps-hungry-families.html	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:43	490436/490436	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:41%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/healthy-school-lunch-bill-revived	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/healthy-school-lunch-bill-revived.html	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:44	497874/497874	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:42%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/how-to-help-veterans-struggling-with-hunger	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/how-to-help-veterans-struggling-with-hunger.html	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:44	490725/490725	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:43%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/online-grocers-to-begin-accepting-food-stamps	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/online-grocers-to-begin-accepting-food-stamps.html	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:44	1847/1847	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Aug%202020%2012:56:29%20GMT	https://static.wixstatic.com/media/a899bbfd121840eabf473fcba58d41fc.jpg/v1/fill/w_250,h_167,fp_0.50_0.50,q_30,blur_30/a899bbfd121840eabf473fcba58d41fc.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/a899bbfd121840eabf473fcba58d41fc.jpg/v1/fill/w_250,h_167,fp_0.50_0.50,q_30,blur_30/a899bbfd121840eabf473fcba58d41fc.jpg	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:45	1975/1975	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Aug%202020%2012:56:29%20GMT	https://static.wixstatic.com/media/84770f_e0ad66340c774c65bc9b6e946edacf4d~mv2_d_5121_3416_s_4_2.jpg/v1/fill/w_250,h_167,fp_0.50_0.50,q_30,blur_30/84770f_e0ad66340c774c65bc9b6e946edacf4d~mv2_d_5121_3416_s_4_2.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/84770f_e0ad66340c774c65bc9b6e946edacf4d_mv2_d_5121_3416_s_4_2.jpg/v1/fill/w_250,h_167,fp_0.50_0.50,q_30,blur_30/84770f_e0ad66340c774c65bc9b6e946edacf4d_mv2_d_5121_3416_s_4_2.jpg	(from https://utkarsh858iitr.wixsite.com/demo/blog)
18:57:46	0/-1	---M--	500	error ('')			https://siteassets.parastorage.com/pages/singlePage/viewerViewModeJson	/home/utkarsh/websites/copyit/siteassets.parastorage.com/pages/singlePage/viewerViewModeJson.json	(from https://utkarsh858iitr.wixsite.com/demo)
18:57:47	25/25	---M--	200	added ('OK')	text/plain	date:Tue,%2011%20Aug%202020%2013:27:46%20GMT	https://ae9742ae-465f-4325-8061-306dff5643e0.static.pub.wix-code.com/robots.txt		(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:48	267/267	---M--	200	added ('OK')	text/plain	etag:%22f26c803f2f6411c2976d619ce6601d6a%22	https://static.wixstatic.com/robots.txt		(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:49	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2011%20Aug%202020%2013:27:48%20GMT	http://fonts.googleapis.com/robots.txt		(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:57:50	485333/485333	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:49%20GMT	https://utkarsh858iitr.wixsite.com/demo/blog/robots.txt	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/robots.html	(from https://utkarsh858iitr.wixsite.com/demo/blog/)
18:57:51	415/415	---M--	200	added ('OK')	text/xml	etag:4275b725108205413f10544d129b28c0	https://utkarsh858iitr.wixsite.com/demo/blog/sitemap.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/sitemap.xml	(from https://utkarsh858iitr.wixsite.com/demo/blog/)
18:57:52	2937/2937	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:27:51%20GMT	https://utkarsh858iitr.wixsite.com/demo/blog/feed.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/feed.xml	(from https://utkarsh858iitr.wixsite.com/demo/blog/)
18:57:54	486176/486176	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:52%20GMT	https://utkarsh858iitr.wixsite.com/demo/blog/POST	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/POST.html	(from https://utkarsh858iitr.wixsite.com/demo/blog/)
18:57:54	469196/469196	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:53%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/robots.txt	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/robots.html	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:57:55	415/415	---M--	200	added ('OK')	text/xml	etag:4275b725108205413f10544d129b28c0	https://utkarsh858iitr.wixsite.com/demo/post/sitemap.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/sitemap.xml	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:57:56	2937/2937	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:27:56%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/feed.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/feed.xml	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:57:58	470019/470019	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:56%20GMT	https://utkarsh858iitr.wixsite.com/demo/post/POST	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/POST.html	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:57:58	303221/303221	---M-Z	200	added ('OK')	text/css	etag:W/%2200ae2a7ea7f81b6da10baf5af346c99d%22	https://static.parastorage.com/services/communities-blog-viewer-app/1.810.0/post-page-viewer.min.css	/home/utkarsh/websites/copyit/static.parastorage.com/services/communities-blog-viewer-app/1.810.0/post-page-viewer.min.css	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:58:00	486533/486533	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:58%20GMT	https://utkarsh858iitr.wixsite.com/demo/blog/search/.hash.vacation	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/search/f.txt	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:58:01	592242/592242	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:28:00%20GMT	https://utkarsh858iitr.wixsite.com/demo/blog/search/.hash.summer	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/search/f-3.txt	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:58:03	486488/486488	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:27:59%20GMT	https://utkarsh858iitr.wixsite.com/demo/blog/search/.hash.dream	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/search/f-2.txt	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:58:03	3912/3912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Aug%202020%2008:15:27%20GMT	https://static.wixstatic.com/media/a899bbfd121840eabf473fcba58d41fc.jpg/v1/fit/w_300,h_300,al_c,q_5/file.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/a899bbfd121840eabf473fcba58d41fc.jpg/v1/fit/w_300,h_300,al_c,q_5/file.jpg	(from https://utkarsh858iitr.wixsite.com/demo/post/local-grocer-helps-hungry-families)
18:58:04	2830/2830	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Aug%202020%2013:28:04%20GMT	https://static.wixstatic.com/media/84770f_e0ad66340c774c65bc9b6e946edacf4d~mv2_d_5121_3416_s_4_2.jpg/v1/fit/w_300,h_300,al_c,q_5/file.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/84770f_e0ad66340c774c65bc9b6e946edacf4d_mv2_d_5121_3416_s_4_2.jpg/v1/fit/w_300,h_300,al_c,q_5/file.jpg	(from https://utkarsh858iitr.wixsite.com/demo/post/how-to-help-veterans-struggling-with-hunger)
18:58:05	0/-1	---M--	500	error ('')			https://siteassets.parastorage.com/pages/singlePage/viewerViewModeJson	/home/utkarsh/websites/copyit/siteassets.parastorage.com/pages/singlePage/viewerViewModeJson.json	(from https://utkarsh858iitr.wixsite.com/demo)
18:58:05	252692/252692	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Aug%202020%2013:28:01%20GMT	https://utkarsh858iitr.wixsite.com/demo/blog/search/.hash.hashtag	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/search/f-4.txt	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
18:59:02	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:%22c9af8a10b26de38db0c63a58fa9596f7%22	https://browser.sentry-cdn.com/4.6.2/bundle.min.js	/home/utkarsh/websites/copyit/browser.sentry-cdn.com/4.6.2/bundle.min.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:59:08	754958/754958	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%222e13138f8968fa026dfef260b8b21ee4%22	https://utkarsh858iitr.wixsite.com/_partials/wix-bolt/1.6478.0/node_modules/viewer-platform-worker/dist/wixcode-worker.js	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/_partials/wix-bolt/1.6478.0/node_modules/viewer-platform-worker/dist/wixcode-worker.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:59:30	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	application/javascript	etag:W/%2218823f6a6d208ee1e361bb266ab794d5%22	https://static.parastorage.com/unpkg/requirejs-bolt@2.3.6/requirejs.min.js	/home/utkarsh/websites/copyit/static.parastorage.com/unpkg/requirejs-bolt@2.3.6/requirejs.min.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:59:31	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	application/javascript	etag:W/%2218eb21e8d1074fd7a594d3748ba0cb33%22	https://static.parastorage.com/unpkg/core-js-bundle@3.2.1/minified.js	/home/utkarsh/websites/copyit/static.parastorage.com/unpkg/core-js-bundle@3.2.1/minified.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:59:39	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	application/javascript	etag:W/%22949ba62b42721d4404624a148729bcd1%22	https://static.parastorage.com/services/wix-bolt/1.6478.0/bolt-main/app/bolt-custom-elements.min.js	/home/utkarsh/websites/copyit/static.parastorage.com/services/wix-bolt/1.6478.0/bolt-main/app/bolt-custom-elements.min.js	(from https://utkarsh858iitr.wixsite.com/demo)
18:59:40	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202020%2013:29:40%20GMT	http://static.wixstatic.com/media/0da768_0c5ce9e2ffa442bea0b79b690223a939~mv2.png	/home/utkarsh/websites/copyit/static.wixstatic.com/media/0da768_0c5ce9e2ffa442bea0b79b690223a939_mv2.png	(from https://utkarsh858iitr.wixsite.com/demo)
18:59:46	213/213	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202020%2013:29:41%20GMT	https://static.parastorage.com/polyfill/v2/polyfill.min.js?features=Object.values,Object.entries,IntersectionObserver,es2015,es2016,es2017,fetch&flags=always,gated&unknown=polyfill&rum=0	/home/utkarsh/websites/copyit/static.parastorage.com/polyfill/v2/polyfill.minc956.js	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
18:59:51	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202020%2013:29:09%20GMT	https://static.wixstatic.com/media/bbd2f5_c84ed67e055440498c8ce23534b8a98f~mv2_d_5760_3840_s_4_2.jpg/v1/fill/w_768,h_768,fp_0.50_0.50,q_90,usm_0.66_1.00_0.01/bbd2f5_c84ed67e055440498c8ce23534b8a98f~mv2_d_5760_3840_s_4_2.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/bbd2f5_c84ed67e055440498c8ce23534b8a98f_mv2_d_5/v1/fill/w_768,h_768,fp_0.50_0.50,q_90,usm_0.66_1.00_0.0/bbd2f5_c84ed67e055440498c8ce23534b8a98f_mv2_d_5760_3840_s_4_2.jpg	(from https://utkarsh858iitr.wixsite.com/demo)
19:00:13	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202020%2013:29:31%20GMT	https://static.wixstatic.com/media/bbd2f5_8cc5d045eec648699fbb27950693830e~mv2_d_5700_3800_s_4_2.jpg/v1/fill/w_768,h_768,fp_0.50_0.50,q_90,usm_0.66_1.00_0.01/bbd2f5_8cc5d045eec648699fbb27950693830e~mv2_d_5700_3800_s_4_2.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/bbd2f5_8cc5d045eec648699fbb27950693830e_mv2_d_5/v1/fill/w_768,h_768,fp_0.50_0.50,q_90,usm_0.66_1.00_0.0/bbd2f5_8cc5d045eec648699fbb27950693830e_mv2_d_5700_3800_s_4_2.jpg	(from https://utkarsh858iitr.wixsite.com/demo)
19:00:13	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202020%2013:29:31%20GMT	https://static.wixstatic.com/media/bbd2f5_30c5c586490c4999b978f0809cf2a5c0~mv2_d_3549_4924_s_4_2.jpg/v1/fill/w_768,h_768,fp_0.50_0.50,q_90,usm_0.66_1.00_0.01/bbd2f5_30c5c586490c4999b978f0809cf2a5c0~mv2_d_3549_4924_s_4_2.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/bbd2f5_30c5c586490c4999b978f0809cf2a5c0_mv2_d_3/v1/fill/w_768,h_768,fp_0.50_0.50,q_90,usm_0.66_1.00_0.0/bbd2f5_30c5c586490c4999b978f0809cf2a5c0_mv2_d_3549_4924_s_4_2.jpg	(from https://utkarsh858iitr.wixsite.com/demo)
19:01:17	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	application/javascript	etag:W/%223b37864847459979b900d7ba3e9f6114%22	https://static.parastorage.com/unpkg/lodash@4.17.5/lodash.min.js	/home/utkarsh/websites/copyit/static.parastorage.com/unpkg/lodash@4.17.5/lodash.min.js	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
19:01:20	415/415	URF---	200	added ('OK%20(cached)')	application/xml		https://utkarsh858iitr.wixsite.com/demo/sitemap.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/sitemap.xml	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
19:01:21	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	application/javascript	etag:W/%22863f2344de6a0750594a3b6e6de749ce%22	https://static.parastorage.com/services/santa/1.11240.0/app/main-r.min.js	/home/utkarsh/websites/copyit/static.parastorage.com/services/santa/1.11240.0/app/main-r.min.js	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
19:01:40	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	application/javascript	etag:W/%22950495cc51ccb90612cf0fe0bb44f8f3%22	https://static.parastorage.com/unpkg/react-dom@16.2.0/umd/react-dom.production.min.js	/home/utkarsh/websites/copyit/static.parastorage.com/unpkg/react-dom@16.2.0/umd/react-dom.production.min.js	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
19:01:41	0/0	UR-MCZ	416	error ('Requested%20range%20not%20satisfiable')	application/javascript	etag:W/%2250a4556b0089cfa1cb61e88ea23bbcce%22	https://static.parastorage.com/unpkg/zepto@1.2.0/dist/zepto.min.js	/home/utkarsh/websites/copyit/static.parastorage.com/unpkg/zepto@1.2.0/dist/zepto.min.js	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
19:01:44	415/415	URF---	200	added ('OK%20(cached)')	application/xml		https://utkarsh858iitr.wixsite.com/demo/post/sitemap.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/post/sitemap.xml	(from https://utkarsh858iitr.wixsite.com/demo/post/end-hunger-raises-5000-dollars-for-families-affected-by-hurricane-mila)
19:02:03	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202020%2013:31:21%20GMT	https://pages.wixstatic.com/sites/510975_c8da1bc63c49463f4ab5e845a04568b8_1.json.z?v=3	/home/utkarsh/websites/copyit/pages.wixstatic.com/sites/510975_c8da1bc63c49463f4ab5e845a04568b8_1.json30f4.json	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
19:02:15	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202020%2013:31:22%20GMT	https://pages.wixstatic.com/sites/510975_a31e35f49f2a5aaa5e2ba6bc6c03d7dd_1.json.z?v=3	/home/utkarsh/websites/copyit/pages.wixstatic.com/sites/510975_a31e35f49f2a5aaa5e2ba6bc6c03d7dd_1.json30f4.json	(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
19:02:26	5147828/5147828	---M--	200	added ('OK')	image/svg+xml	etag:%22b78403c678eb6d20b916971fec56f564-1%22	http://static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/29c28905-cc56-4077-86f5-917ad8e34c1c.svg	/home/utkarsh/websites/copyit/static.parastorage.com/services/third-party/fonts/user-site-fonts/fonts/29c28905-cc56-4077-86f5-917ad8e34c1c.svg	(from https://utkarsh858iitr.wixsite.com/demo)
19:02:27	1012/1012	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:32:26%20GMT	https://siteassets.parastorage.com/robots.txt		(from https://utkarsh858iitr.wixsite.com/demo)
19:02:27	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2011%20Aug%202020%2013:31:45%20GMT	https://static.wixstatic.com/media/84770f_e0ad66340c774c65bc9b6e946edacf4d~mv2_d_5121_3416_s_4_2.jpg/v1/fit/w_300,h_300,al_c,q_5/file.jpg	/home/utkarsh/websites/copyit/static.wixstatic.com/media/84770f_e0ad66340c774c65bc9b6e946edacf4d_mv2_d_5121_3416_s_4_2.jpg/v1/fit/w_300,h_300,al_c,q_5/file.jpg	(from https://utkarsh858iitr.wixsite.com/demo/post/how-to-help-veterans-struggling-with-hunger)
19:02:27	415/415	URF---	200	added ('OK%20(cached)')	application/xml		https://utkarsh858iitr.wixsite.com/demo/blog/sitemap.xml	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/blog/sitemap.xml	(from https://utkarsh858iitr.wixsite.com/demo/blog/)
19:02:29	25/25	---M--	200	added ('OK')	text/plain	date:Tue,%2011%20Aug%202020%2013:32:28%20GMT	https://ae9742ae-465f-4325-8061-306dff5643e0.static.pub.wix-code.com/robots.txt		(from https://utkarsh858iitr.wixsite.com/demo/who-we-are)
19:02:30	2937/2937	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Aug%202020%2013:32:30%20GMT	https://utkarsh858iitr.wixsite.com/demo/POST	/home/utkarsh/websites/copyit/utkarsh858iitr.wixsite.com/demo/POST.html	(from https://utkarsh858iitr.wixsite.com/demo/support-us)
